Date,Holiday,NextDayHoliday,IsWeekend,Month,KielerWeek,IsNewYearsEve,IsHalloween,t,lag_1,roll7_mean,roll28_mean,year_sin1,year_cos1,year_sin2,year_cos2,Product Category,Revenue
2013-10-29,False,False,False,10,False,False,False,120,892.4579467371375,1029.6674428142746,1052.2485259658274,0.8806828564301475,-0.47370635037968,-0.8343701235229537,-0.5512045872199277,1,112.285893935052
2013-10-30,False,False,False,10,False,False,False,121,908.4558109135112,1022.761919253752,1047.7264407837251,0.8724040568049612,-0.4887853942889926,-0.8528367217694595,-0.522177676659508,1,121.506077008915
2013-10-31,False,False,False,10,False,False,True,122,949.363875393326,1021.5182620392012,1038.0762800956586,0.8638670987837349,-0.503719798736334,-0.8702939222685674,-0.4925327287220543,1,133.723541287582
2013-11-01,False,False,False,11,False,False,False,123,907.3349873198138,1006.7761030042168,1018.695850299446,0.8550745085896932,-0.518505144391157,-0.886721063082993,-0.4623048304798108,1,100.182160485504
2013-11-02,False,False,True,11,False,False,False,124,981.113908375634,1010.545419484176,1011.162987445756,0.8460288880917339,-0.533137056031809,-0.9020987014301836,-0.4315297589714714,1,149.172348030766
2013-11-03,False,False,True,11,False,False,False,125,1135.366602629182,1016.094167255982,1005.144513718264,0.8367329140344921,-0.5476112038402312,-0.9164086366943458,-0.4002439388573056,1,97.4532740046654
2013-11-04,False,False,False,11,False,False,False,126,1230.6719729027002,1000.680729181615,1001.8442989994976,0.8271893372462497,-0.5619233046832195,-0.9296339319682696,-0.3684843993077793,1,137.864260444157
2013-11-05,False,False,False,11,False,False,False,127,795.8737550545254,986.8829875126704,993.3834209795664,0.8174009818249189,-0.5760691233798758,-0.9417589340994617,-0.3362887301766828,1,103.700267261952
2013-11-06,False,False,False,11,False,False,False,128,760.4139695310951,965.734153029468,987.6815377803904,0.8073707443023492,-0.5900444739548627,-0.9527692922168512,-0.3036950375106588,1,109.097001107423
2013-11-07,False,False,False,11,False,False,False,129,769.7231345732437,940.0711900551704,978.202687114476,0.7971015927871943,-0.6038452208771035,-0.9626519747161488,-0.2707418984477642,1,118.470603286455
2013-11-08,False,False,False,11,False,False,False,130,861.0836019909106,933.4638492938986,974.5605014793128,0.7865965660866021,-0.6174672802835514,-0.97139528468375,-0.2374683155584684,1,132.796244239256
2013-11-09,False,False,True,11,False,False,False,131,833.2698709309387,912.343272516085,970.6506942391276,0.7758587728069828,-0.6309066211876704,-0.978988873740932,-0.2039136706831147,1,99.9317959514759
2013-11-10,False,False,True,11,False,False,False,132,962.8616330472177,887.6997054329473,964.7122716346748,0.7648913904341226,-0.6441592666722685,-0.9854237542919524,-0.1701176783204905,1,108.561660295105
2013-11-11,False,False,False,11,False,False,False,133,1409.0380374543874,913.180571797474,976.4619727251904,0.753697664392914,-0.6572212950663319,-0.9906923101615608,-0.136120338622667,1,124.580485617569
2013-11-12,False,False,False,11,False,False,False,134,903.866860476862,928.6081582863792,976.0047979495628,0.742280907086982,-0.6700888411055113,-0.994788305609327,-0.1019618900517457,1,111.970870543294
2013-11-13,False,False,False,11,False,False,False,135,763.3610872842311,929.0291751082558,970.2105123866792,0.7306444969184916,-0.6827580970759147,-0.9977068927101168,-0.0676827617545516,1,78.0382483442215
2013-11-14,False,False,False,11,False,False,False,136,825.5585489224966,937.0056628724348,964.1931016776946,0.7187918772884232,-0.6952253139408722,-0.9994446170919858,-0.0333235257116313,1,121.180219705286
2013-11-15,False,False,False,11,False,False,False,137,755.1135071147107,921.8670778901206,959.6080452759736,0.7067265555776158,-0.7074868024503348,-0.9999994220246924,0.0010751512827982,1,122.76929773359
2013-11-16,False,False,True,11,False,False,False,138,800.9993416700266,917.2570022814187,954.3902158036684,0.6944521021088763,-0.719538934232584,-0.9993706508539968,0.0354725557531255,1,126.793397398979
2013-11-17,False,False,True,11,False,False,False,139,1035.8242847575434,927.6802382400368,953.4224985113716,0.6819721490904629,-0.7313781428679254,-0.9975590477788612,0.0698279757298708,1,74.3945185864517
2013-11-18,False,False,False,11,False,False,False,140,1528.5392931551794,944.7518461972928,970.6532754034234,0.6692903895412567,-0.7430009249440493,-0.9945667569706336,0.1041007489354256,1,129.109032642028
2013-11-19,False,False,False,11,False,False,False,141,817.6433355742591,932.4341997826352,969.3981970989898,0.6564105761979381,-0.7544038410927472,-0.9903973200352558,0.1382503109109819,1,106.906118646237
2013-11-20,False,False,False,11,False,False,False,142,738.1047996267854,928.8261586887144,961.5878515200476,0.6433365204044917,-0.765583517007675,-0.9850556718215012,0.172236243027682,1,124.324612351715
2013-11-21,False,False,False,11,False,False,False,143,813.9534644921199,927.168289484375,956.4408511127956,0.6300720909843687,-0.7765366444428655,-0.9785481345802032,0.2060183203251708,1,144.359927455555
2013-11-22,False,False,False,11,False,False,False,144,853.6506709062544,941.2450271688812,950.8380143392792,0.6166212130956382,-0.7872599821916922,-0.9708824104813836,0.239556559120927,1,107.962731413831
2013-11-23,False,False,True,11,False,False,False,145,816.9537254202986,943.5242248474916,945.9174797822928,0.6029878670694714,-0.7977503570459932,-0.9620675724981452,0.2728112643340191,1,96.5196766761341
2013-11-24,False,False,True,11,False,False,False,146,1004.4821948614316,939.0467834337612,942.6302235906818,0.5891760872322963,-0.8080046647350754,-0.9521140536681102,0.3057430764672831,1,76.4120061231823
2013-11-25,False,False,False,11,False,False,False,147,1532.0185932964766,939.5438263110892,949.539243371868,0.5751899607119775,-0.8180198708443175,-0.9410336347451196,0.3383130181923076,1,129.81992805086
2013-11-26,False,False,False,11,False,False,False,148,873.9824105913707,947.5922655992482,948.8794027952332,0.5610336262283677,-0.8277930117131022,-0.9288394302558068,0.3704825404820963,1,123.431703158233
