id,Revenue
1907232,406.89468704704785
1907242,406.99181842118537
1907252,407.05705476753246
1907262,407.0900543357545
1907272,452.79771365755886
1907282,452.7653401355527
1907292,406.99268725847776
1907302,406.8939549681579
1808013,174.53553395021896
1808023,174.33598865047463
1808033,174.10263237640453
1808043,219.54262496005532
1808053,219.241539295687
1808063,173.19939625596294
1808073,172.83066475741788
1808083,172.42822697509985
1808093,171.99220618049566
1808103,171.52275972855745
1808113,216.7272859309463
1808123,216.19159607848562
1808133,169.91594908711477
1808143,169.31505129334136
1808153,168.68202139940416
1808163,168.0172180425722
1808173,167.32103251471187
1808183,212.30109536955095
1808193,211.54344818094478
1808203,165.04857792674335
1808213,164.23141652456604
1808223,163.38530551999952
1808233,162.51082340194586
1808243,161.60857807154957
1808253,206.38641320242817
1808263,205.43057975579893
1808273,158.74177012538695
1808283,157.73511743870142
1808293,156.70416001546994
1808303,155.649668458228
1808313,154.57243790175602
1809013,203.868204321034
1809023,202.74797519142538
1809033,155.90032440155176
1809043,154.74055071190506
1809053,153.5623521855507
1809063,152.36665309600647
1809073,151.15439600089437
1809083,195.633747719552
1809093,194.3912704786456
1809103,147.42795570110408
1809113,146.15922296537747
1809123,144.87888413621184
1809133,143.58797014232118
1809143,142.2875229280175
1809153,186.68580131712793
1809163,185.36945205337545
1809173,138.33954349266617
1809183,137.01156447439794
1809193,135.67938837308884
1809203,134.34409980579582
1809213,133.00678652246856
1809223,177.37574521763946
1809233,176.0376525276867
1809243,128.99359868916454
1809253,127.65908638535532
1809263,126.32799478236956
1809273,125.001406230285
1809283,123.68039815647398
1809293,168.07324888951888
1809303,166.76660867793692
1810013,124.44924354087135
1810023,123.16119350773639
1810033,121.88399767342601
1810043,120.61868031074397
1810053,119.36625299246867
1810063,163.83492049123993
1810073,162.61125188309015
1810083,115.69621432998632
1810093,114.50517206839513
1810103,113.33185060502721
1810113,112.1771635950651
1810123,111.04200492981667
1810133,155.63445477196353
1810143,154.54095080237965
1810153,107.76232215371817
1810163,106.71378855760106
1810173,105.68892470638156
1810183,104.68848730458846
1810193,103.71320733679161
1810203,148.4709962898453
1810213,147.54811759326526
1810223,100.94522075271186
1810233,100.07734070317562
1810243,99.23786238259781
1810253,98.42734800078262
1810263,97.6463295300868
1810273,142.60251515558195
1810283,141.88196094817687
1810293,95.48510523539983
1810303,94.82676819615912
1811013,98.29320188662336
1811023,97.73091146320705
1811033,142.90843717979175
1811043,142.4116062146125
1811053,96.24062594762194
1811063,95.81008381857963
1811073,95.41291241146382
1811083,95.04921723946566
1811093,94.71906975644454
1811103,140.1297143319305
1811113,139.86674045254594
1811123,93.93011762392621
1811133,93.73419549883627
1811143,93.57166923130552
1811153,93.44240753072455
1811163,93.34624594146831
1811173,138.99019408481686
1811183,138.95960812573455
1811193,93.25422593827592
1811203,93.28816749500868
1811213,93.35390047996873
1811223,93.45106859879019
1811233,93.5792851112743
1811243,139.44534032287424
1811253,139.63437429736433
1811263,94.14591226417544
1811273,94.39386524550471
1811283,94.67049590243707
1811293,94.97524707345005
1811303,95.30753553029959
1812013,146.06166984919258
1812023,146.44718268912783
1812033,101.15112737597309
1812043,101.5872380833691
1812053,102.04760603479758
1812063,102.53150822982658
1812073,103.03820138100163
1812083,149.27412979739026
1812093,149.82409847659284
1812103,104.68730887826186
1812113,105.27735990381326
1812123,105.88621408115876
1812133,106.51302642743946
1812143,107.1569385143833
1812153,153.524286472147
1812163,154.19977419331704
1812173,109.18250920998534
1812183,109.88600376846318
1812193,110.6021411003579
1812203,111.33000436289154
1812213,112.06867077300033
1812223,158.5244196709969
1812233,159.28190577540448
1812243,114.34019510182429
1812273,116.67538906466568
1812283,117.46357243008231
1812293,163.96230231604613
1812303,164.75623823700806
1812313,119.84445869903607
1901023,70.0765802067463
1901033,70.87057242524392
1901043,71.66222114426569
1901053,118.15785584164233
1901063,118.94219671406695
1901073,74.01439048511745
1901083,74.78801138386271
1901093,75.55502729290365
1901103,76.31462853889089
1901113,77.0660218502479
1901123,123.51563821810586
1901133,124.24830592231453
1901143,79.26328619567406
1901153,79.97427405122346
1901163,80.67336427162114
1901173,81.35988003385135
1901183,82.03316669418645
1901193,128.39979946962023
1901203,129.04475627785388
1901213,83.96745320920348
1901223,84.58174515549797
1901233,85.17989159524123
1901243,85.761385008519
1901253,86.32574444683293
1901263,132.57972299433592
1901273,133.10848038281557
1901283,87.91161823406497
1901293,88.40318045498577
1901303,88.87561878497812
1901313,89.32862096938373
1902013,94.44961424614323
1902023,140.5701319123024
1902033,140.96324665834504
1902043,95.62876491051489
1902053,95.98093713210801
1902063,96.31242311346404
1902073,96.62311988641915
1902083,96.91295478900366
1902093,142.8890924174641
1902103,143.1371067285667
1902113,97.6570157664361
1902123,97.86328153989193
1902133,98.04877505045769
1902143,98.21360394543072
1902153,98.3579053221079
1902163,144.18905242055916
1902173,144.29282646821537
1902183,98.66945115083317
1902193,98.73359223610458
1902203,98.7783223503902
1902213,98.8039483832641
1902223,98.810804046263
1902233,144.50645632352473
1902243,144.47687707787202
1902253,98.72247728718928
1902263,98.65810643764044
1902273,98.57701707448186
1902283,98.47969198542847
1903013,103.05434670491877
1903023,148.63329510708846
1903033,148.49038177659418
1903043,102.62617539860246
1903053,102.45567812006372
1903063,102.27228991312323
1903073,102.07663557753986
1903083,101.86935690898547
1903093,147.3583187713761
1903103,147.12978033724323
1903113,101.1844289714287
1903123,100.93737928507375
1903133,100.68213736105983
1903143,100.41942762624922
1903153,100.14998489755263
1903163,145.58176034012183
1903173,145.30109260181075
1903183,99.30874159931665
1903193,99.01988748308648
1903213,98.4341392050521
1903223,98.13879962180935
1903233,143.55006396891147
1903243,143.25430033792895
1903253,97.25229072538022
1903263,96.95922997025835
1903273,96.6686898806196
1903283,96.38144602469882
1903293,96.09826971367669
1903303,141.52713391447193
1903313,141.2543843567572
1904013,99.96848347133104
1904023,99.70916871681004
1904043,99.21473448019009
1904053,98.98105156393319
1904063,144.4645361015297
1904073,144.25146096796522
1904083,98.34249864948143
1904093,98.15272031416174
1904103,97.97556008890126
1904113,97.81164201804683
1904123,97.66157223063274
1904133,143.2331450543652
1904143,143.11251434031453
1904153,97.30022747349904
1904163,97.21122459617922
1904173,97.1388030448202
1904183,97.08344447581648
1904203,142.73293251081935
1904213,142.73141612910553
1904223,97.04144247409849
1904233,97.07778405260918
1904243,97.13356610786425
1904253,97.20909395594134
1904263,97.30464554297518
1904273,143.12767796082318
1904283,143.26399918466922
1904293,97.71380250725733
1904303,97.89166619606851
1905023,102.99817475895878
1905033,103.23929082095098
1905043,149.20882951517893
1905053,149.49239262476718
1905063,104.0899656103121
1905073,104.41591752297487
1905083,104.76296614281958
1905093,105.13100581665446
1905103,105.5199005212512
1905113,151.6366908890259
1905123,152.0667664590514
1905133,106.8099006274785
1905143,107.28025082306264
1905153,107.77032390761443
1905163,108.27980427531894
1905173,108.80834717648565
1905183,155.06278600250062
1905193,155.62830479454004
1905203,110.50447344981465
1905213,111.10524815073339
1905223,111.72293701650301
1905233,112.35702845080581
1905243,113.00698471081992
1905253,159.37944943405984
1905263,160.05942038530566
1905273,115.04628489710473
1905283,115.75382052895291
1905293,116.47416094439546
1905303,117.2066244794186
1905313,117.9505079271313
1906013,169.1000044366437
1906023,169.8645358180247
1906033,124.93104915190804
1906043,125.71317699483788
1906053,126.50291360469299
1906063,127.29944368920286
1906073,128.1019363640265
1906083,174.61675305640097
1906093,175.42862061617473
1906103,130.53666710726853
1906113,131.35442280424755
1906123,132.17378639283564
1906133,132.99385384735166
1906143,133.81371250969198
1906153,180.33964910571913
1906163,181.15632296073295
1906173,136.26280188693903
1906183,137.07256326747932
1906193,137.8774603357482
1906203,138.67655112287486
1906213,139.46889259790916
1906223,185.96074873649383
1906233,186.73676377963187
1906243,141.79599815540837
1906253,142.55192958818637
1906263,143.29641939396458
1906273,144.02854143475548
1906283,144.7473762565063
1906293,191.15921914634436
1906303,191.84875337076443
1907013,151.50279622932524
1907023,152.15945947827183
1907033,152.79837654814662
1907043,153.41869079452027
1907053,154.01955973176254
1907063,200.30736301557243
1907073,200.86687559765954
1907083,155.69730352554728
1907093,156.21228491215376
1907113,157.1712803110301
1907123,157.61384185291422
1907133,203.73805370758097
1907143,204.12883067408626
1907153,158.78552499280244
1907163,159.12192715780566
1907173,159.43023189047864
1907183,159.70986674755306
1907193,159.96028588851138
1907203,205.8881777385523
1907213,206.07863780919064
1907223,160.53120414985034
1907233,160.65985795550722
1907243,160.7569893296447
1907253,160.8222256759919
1907263,160.85522524421384
1907273,206.56288456601823
1907283,206.5305110440121
1907293,160.75785816693718
1907303,160.65912587661728
1808014,95.55826395665999
1808024,95.35871865691564
1808034,95.12536238284555
1808044,140.56535496649633
1808054,140.264269302128
1808064,94.22212626240396
1808074,93.85339476385887
1808084,93.45095698154086
1808094,93.01493618693668
1808104,92.54548973499847
1808114,137.7500159373873
1808124,137.21432608492663
1808134,90.93867909355579
1808144,90.33778129978235
1808154,89.70475140584516
1808164,89.03994804901323
1808174,88.3437625211529
1808184,133.32382537599196
1808194,132.5661781873858
1808204,86.07130793318437
1808214,85.25414653100704
1808224,84.40803552644056
1808234,83.5335534083869
1808244,82.63130807799057
1808254,127.40914320886917
1808264,126.45330976223994
1808274,79.76450013182797
1808284,78.75784744514242
1808294,77.72689002191098
1808304,76.67239846466902
1808314,75.59516790819704
1809014,124.89093432747501
1809024,123.7707051978664
1809034,76.92305440799275
1809044,75.76328071834607
1809054,74.58508219199173
1809064,73.38938310244747
1809074,72.17712600733539
1809084,116.656477725993
1809094,115.41400048508663
1809104,68.4506857075451
1809114,67.18195297181848
1809124,65.90161414265285
1809134,64.61070014876219
1809144,63.310252934458504
1809154,107.70853132356893
1809164,106.39218205981646
1809174,59.36227349910716
1809184,58.03429448083895
1809194,56.70211837952985
1809204,55.36682981223683
1809214,54.02951652890957
1809224,98.39847522408046
1809234,97.06038253412773
1809244,50.01632869560555
1809254,48.68181639179633
1809264,47.35072478881057
1809274,46.02413623672601
1809284,44.70312816291499
1809294,89.09597889595992
1809304,87.78933868437794
1810014,45.47197354731236
1810024,44.183923514177394
1810034,42.90672767986702
1810044,41.64141031718498
1810054,40.38898299890968
1810064,84.85765049768094
1810074,83.63398188953116
1810084,36.71894433642733
1810094,35.527902074836135
1810104,34.35458061146822
1810114,33.199893601506105
1810124,32.06473493625768
1810134,76.65718477840453
1810144,75.56368080882065
1810154,28.785052160159182
1810164,27.736518564042072
1810174,26.711654712822565
1810184,25.711217311029472
1810194,24.73593734323262
1810204,69.49372629628631
1810214,68.57084759970628
1810224,21.96795075915287
1810234,21.10007070961663
1810244,20.26059238903882
1810254,19.450078007223624
1810264,18.66905953652781
1810274,63.62524516202295
1810284,62.90469095461789
1810294,16.507835241840837
1810304,15.849498202600131
1811014,19.315931893064374
1811024,18.75364146964806
1811034,63.93116718623277
1811044,63.43433622105353
1811054,17.263355954062945
1811064,16.832813825020637
1811074,16.43564241790483
1811084,16.07194724590667
1811094,15.741799762885549
1811104,61.15244433837151
1811114,60.88947045898696
1811124,14.952847630367216
